data_ID,video_ID,loop,distance,velocity,ANGLE,Not.moving,Straight.swimming
14,b1c2a2,0,0.144436667,18.05458335,17.9883231,0,0
14,b1c2a2,0,0.326562554,40.82031926,6.956685202,0,0
14,b1c2a2,0,0.32809338,41.0116725,7.645989239,0,0
14,b1c2a2,0,0.066175845,8.271980661,7.662479223,0,0
14,b1c2a2,0,0.057864938,7.233117223,21.19828968,0,0
14,b1c2a2,0,0.066174633,8.271829099,10.71933122,0,0
14,b1c2a2,1,0.229220249,28.65253108,0,0,2
14,b1c2a2,1,0.039310228,4.913778499,27.43168416,0,0
14,b1c2a2,1,0.04815,6.01875,18.13567949,0,0
14,b1c2a2,1,0.107657729,13.45721612,0,0,2
14,b1c2a2,1,0.057869098,7.233637246,8.87577102,0,0
14,b1c2a2,0,0.0321,4.0125,0,0,2
15,b1c2a3,0,0.113455289,14.18191107,14.35323291,0,0
15,b1c2a3,0,0.235885862,29.48573278,13.0660809,0,0
15,b1c2a3,0,0.143553328,17.94416602,11.27898462,0,0
15,b1c2a3,0,0.045396255,5.674531919,159.8533297,0,0
15,b1c2a3,0,0.066175845,8.271980661,137.5067961,0,0
15,b1c2a3,0,0.113488517,14.18606464,0,0,2
15,b1c2a3,0,0.066175845,8.271980661,7.709956058,0,0
15,b1c2a3,1,0.304525231,38.06565382,12.84503865,0,0
15,b1c2a3,1,0.163673623,20.45920294,59.5331139,0,0
15,b1c2a3,1,0.466551111,58.31888892,13.66158176,0,0
15,b1c2a3,1,0.102765459,12.84568235,0,0,2
15,b1c2a3,1,0.07355034,9.193792488,0,0,2
15,b1c2a3,1,0.035888891,4.48611138,312.5382232,0,0
15,b1c2a3,0,0.057869098,7.233637246,0,0,2
15,b1c2a3,0,0.130390816,16.29885205,44.13067418,0,0
15,b1c2a3,0,0.08025,10.03125,4.738095007,0,0
15,b1c2a3,0,0.035888891,4.48611138,12.10870313,0,0
15,b1c2a3,0,0.03931431,4.914288796,9.812699542,0,0
15,b1c2a3,0,0.022698128,2.83726596,353.3508643,0,0
16,b5c1a1,0,0.486542233,60.81777907,13.17930717,0,0
16,b5c1a1,0,0.420436451,52.55455633,14.4804459,0,0
16,b5c1a1,0,0.422888516,52.86106451,12.31609254,0,0
16,b5c1a1,0,0.265125393,33.14067415,19.05526002,0,0
16,b5c1a1,0,0.106641548,13.33019346,26.2004928,0,0
16,b5c1a1,0,0.190215488,23.77693594,0,0,2
16,b5c1a1,0,0.259211509,32.40143867,39.46513317,0,0
16,b5c1a1,0,0.071889585,8.986198185,0,0,2
16,b5c1a1,0,0.106629487,13.32868588,16.49786183,0,0
16,b5c1a1,0,0.045466966,5.683370754,7.945433618,0,0
16,b5c1a1,0,0.115918474,14.48980919,0,0,2
16,b5c1a1,0,0.07875926,9.844907551,0,0,2
16,b5c1a1,0,0.078751095,9.843886904,0,0,2
16,b5c1a1,0,0.045466966,5.683370754,0,0,2
16,b5c1a1,0,0.09645,12.05625,100.5449839,0,0
16,b5c1a1,0,0.071889585,8.986198185,115.1657825,0,0
16,b5c1a1,0,0.03216,4.02,301.8598112,0,0
16,b5c1a1,0,0.045466966,5.683370754,0,0,2
16,b5c1a1,0,0.03215,4.01875,8.04403502,0,0
16,b5c1a1,0,0.03215,4.01875,8.044035461,0,0
16,b5c1a1,0,0.045474038,5.684254706,249.2984431,0,0
16,b5c1a1,0,0.07189853,8.987316236,152.6687241,0,0
16,b5c1a1,0,0.03215,4.01875,302.2075606,0,0
16,b5c1a1,0,0.0643,8.0375,152.914602,0,0
16,b5c1a1,0,0.136412683,17.05158543,26.31126826,0,0
17,b5c1a2,0,0.194952539,24.36906739,17.15821143,0,0
17,b5c1a2,0,0.045325545,5.665693084,38.5673855,0,0
17,b5c1a2,0,0.244085528,30.51069101,4.880009476,0,0
17,b5c1a2,0,0.575116688,71.88958602,2.900070634,0,0
17,b5c1a2,0,0.545791833,68.22397913,0,0,2
17,b5c1a2,0,0.277553059,34.69413238,5.171421582,0,0
17,b5c1a2,0,0.03205,4.00625,131.5142173,0,0
17,b5c1a2,0,0.03205,4.00625,145.5906619,0,0
17,b5c1a2,0,0.477534245,59.69178061,6.122035012,0,0
17,b5c1a2,0,0.111024457,13.8780571,8.69668254,0,0
17,b5c1a2,0,0.03205,4.00625,132.8805789,0,0
17,b5c1a2,0,0.115557918,14.4447398,0,0,2
17,b5c1a2,0,0.03205,4.00625,131.544105,0,0
17,b5c1a2,0,0.071665979,8.958247335,0,0,2
17,b5c1a2,0,0.0641,8.0125,64.36600647,0,0
17,b5c1a2,0,0.03205,4.00625,130.2253557,0,0
17,b5c1a2,0,0.03205,4.00625,0,0,2
18,b5c4a1,0,0.071777782,8.97222276,147.4917561,0,0
18,b5c4a1,0,0.0321,4.0125,0,0,2
18,b5c4a1,0,0.0321,4.0125,0,0,2
18,b5c4a1,0,0.0321,4.0125,340.6161948,0,0
18,b5c4a1,0,0.0642,8.025,169.609033,0,0
18,b5c4a1,0,0.071777782,8.97222276,0,0,2
18,b5c4a1,0,0.771120498,96.39006229,0,0,2
18,b5c4a1,0,0.132361392,16.545174,32.3273972,0,0
18,b5c4a1,0,0.466353096,58.29413697,0,0,2
18,b5c4a1,0,0.304544204,38.06802552,0,0,2
18,b5c4a1,0,0.481542,60.19275,0,0,2
18,b5c4a1,0,0.377111751,47.13896883,16.45407405,0,0
18,b5c4a1,0,0.0642,8.025,153.3943745,0,0
18,b5c4a1,0,0.172873075,21.60913439,0,0,2
18,b5c4a1,0,0.055610379,6.951297316,0,0,2
18,b5c4a1,0,0.555114672,69.38933398,0,0,2
18,b5c4a1,0,0.294210088,36.77626105,0,0,2
18,b5c4a1,0,0.1284,16.05,71.15300132,0,0
18,b5c4a1,0,0.09631,12.03875,0,0,2
18,b5c4a1,0,0.06421,8.02625,140.3882484,0,0
18,b5c4a1,0,0.0321,4.0125,0,0,2
18,b5c4a1,0,0.101512276,12.68903445,6.041802442,0,0
18,b5c4a1,0,0.16051,20.06375,55.97017587,0,0
18,b5c4a1,0,0.115738196,14.46727449,76.87456441,0,0
18,b5c4a1,0,0.0321,4.0125,282.1643829,0,0
18,b5c4a1,0,0.0321,4.0125,282.1655208,0,0
18,b5c4a1,0,0.0642,8.025,141.7544228,0,0
18,b5c4a1,0,0.03211,4.01375,282.9738548,0,0
18,b5c4a1,0,0.03211,4.01375,282.0752464,0,0
18,b5c4a1,0,0.078628621,9.828577593,0,0,2
19,b5c4a2,0,0.09645,12.05625,5.161395426,0,0
19,b5c4a2,0,0.120307648,15.03845602,7.196644383,0,0
19,b5c4a2,0,0.246957949,30.86974363,20.2450061,0,0
19,b5c4a2,0,0.17611106,22.01388248,0,0,2
19,b5c4a2,0,0.143788115,17.97351441,56.20624269,0,0
19,b5c4a2,0,0.045466966,5.683370754,5.570167125,0,0
19,b5c4a2,0,0.06431,8.03875,140.5057782,0,0
19,b5c4a2,0,0.03215,4.01875,266.1351134,0,0
19,b5c4a2,0,0.03215,4.01875,280.2989656,0,0
19,b5c4a2,0,0.03215,4.01875,267.2753109,0,0
19,b5c4a2,0,0.045474038,5.684254706,7.44396142,0,0
19,b5c4a2,0,0.03216,4.02,281.5625152,0,0
19,b5c4a2,0,0.071889585,8.986198185,4.67444317,0,0
19,b5c4a2,0,0.03215,4.01875,271.1578997,0,0
19,b5c4a2,0,0.03215,4.01875,283.888904,0,0
19,b5c4a2,0,0.09646,12.0575,5.317547309,0,0
19,b5c4a2,0,0.055685433,6.960679183,6.115470929,0,0
19,b5c4a2,0,0.115924021,14.4905026,83.08449516,0,0
19,b5c4a2,0,0.09646,12.0575,91.60031521,0,0
19,b5c4a2,0,0.03215,4.01875,275.5890321,0,0
19,b5c4a2,0,0.03216,4.02,275.505222,0,0
19,b5c4a2,0,0.045466966,5.683370754,180.8608658,0,0
19,b5c4a2,0,0.045466966,5.683370754,181.7569016,0,0
19,b5c4a2,0,0.136407969,17.05099617,6.872928962,0,0
20,b5c6a1,0,0.045474038,5.684254706,239.7203275,0,0
20,b5c6a1,0,0.03215,4.01875,317.9078357,0,0
20,b5c6a1,0,0.03215,4.01875,317.2444338,0,0
20,b5c6a1,0,0.03216,4.02,317.1477501,0,0
20,b5c6a1,0,0.03216,4.02,317.8070178,0,0
20,b5c6a1,0,0.045474038,5.684254706,239.7265357,0,0
20,b5c6a1,0,0.03216,4.02,318.26752,0,0
20,b5c6a1,0,0.03216,4.02,317.6089712,0,0
20,b5c6a1,0,0.055691208,6.961400946,0,0,2
20,b5c6a1,0,0.06431,8.03875,157.9905611,0,0
20,b5c6a1,0,0.03215,4.01875,317.0166705,0,0
20,b5c6a1,0,0.03215,4.01875,316.3601799,0,0
20,b5c6a1,0,0.03215,4.01875,317.0166705,0,0
20,b5c6a1,0,0.0643,8.0375,158.0172684,0,0
20,b5c6a1,0,0.09645,12.05625,15.7605815,0,0
20,b5c6a1,0,0.06431,8.03875,159.5557482,0,0
20,b5c6a1,0,0.06431,8.03875,158.895855,0,0
20,b5c6a1,0,0.06431,8.03875,159.5557482,0,0
20,b5c6a1,0,0.570643082,71.33038524,0,0,2
20,b5c6a1,0,0.486558753,60.81984414,0,0,2
20,b5c6a1,0,0.167067848,20.88348095,0,0,2
20,b5c6a1,0,0.096456667,12.05708337,0,0,2
20,b5c6a1,0,0.115932341,14.49154263,0,0,2
20,b5c6a1,0,0.51543365,64.42920623,18.65875736,0,0
20,b5c6a1,0,0.132574823,16.57185293,16.96129701,0,0
20,b5c6a1,0,0.045466966,5.683370754,8.417902492,0,0
20,b5c6a1,0,0.176101931,22.01274137,0,0,2
20,b5c6a1,0,0.03215,4.01875,286.2390408,0,0
20,b5c6a1,0,0.045466966,5.683370754,186.9241844,0,0
20,b5c6a1,0,0.078763343,9.845417875,0,0,2
20,b5c6a1,0,0.045474038,5.684254706,8.432752589,0,0
20,b5c6a1,0,0.03215,4.01875,307.5392165,0,0
20,b5c6a1,0,0.640637914,80.07973921,0,0,2
20,b5c6a1,0,0.337213974,42.15174679,0,0,2
20,b5c6a1,0,0.115926794,14.49084927,0,0,2
21,b5c8a1,0,0.06451,8.06375,142.9722173,0,0
21,b5c8a1,0,0.09676,12.095,0,0,2
21,b5c8a1,0,0.03225,4.03125,328.2136262,0,0
21,b5c8a1,0,0.06451,8.06375,140.4823176,0,0
21,b5c8a1,0,0.411790566,51.47382073,7.802941206,0,0
21,b5c8a1,0,1.91879592,239.8494899,2.385508038,0,0
21,b5c8a1,0,0.908847147,113.6058934,5.740086497,0,0
21,b5c8a1,0,0.449190527,56.14881584,4.64636702,0,0
21,b5c8a1,0,0.072202649,9.025331105,8.257548259,0,0
21,b5c8a1,0,0.16127,20.15875,76.06465793,0,0
21,b5c8a1,0,0.03225,4.03125,18.5816364,0,0
21,b5c8a1,0,0.116320634,14.54007931,0,0,2
21,b5c8a1,0,0.188085932,23.51074146,21.4787462,0,0
21,b5c8a1,0,0.03226,4.0325,17.949873,0,0
21,b5c8a1,0,0.03225,4.03125,18.0680837,0,0
21,b5c8a1,0,0.0645,8.0625,8.78366317,0,0
21,b5c8a1,0,0.055887521,6.985940121,0,0,2
22,b5c8a2,0,0.0788899,9.861237483,21.46492245,0,0
22,b5c8a2,0,0.132783404,16.59792551,0,0,2
22,b5c8a2,0,0.072010333,9.001291661,19.62618947,0,0
22,b5c8a2,0,0.132783404,16.59792551,75.49551712,0,0
22,b5c8a2,0,1.334061874,166.7577343,0,0,2
22,b5c8a2,0,0.06441,8.05125,123.5326382,0,0
22,b5c8a2,0,0.116120939,14.51511739,0,0,2
22,b5c8a2,0,0.12882,16.1025,60.67744894,0,0
22,b5c8a2,0,0.907457056,113.4321319,0,0,2
22,b5c8a2,1,0.136634244,17.07928044,20.6507589,0,0
22,b5c8a2,1,0.045551819,5.693977356,147.1989164,0,0
22,b5c8a2,1,0.10183799,12.72974875,0,0,2
22,b5c8a2,1,0.282599438,35.32492969,0,0,2
22,b5c8a2,1,0.101834828,12.72935344,62.39651464,0,0
22,b5c8a2,1,0.06441,8.05125,0,0,2
22,b5c8a2,0,0.06441,8.05125,102.7066419,0,0
22,b5c8a2,0,0.03221,4.02625,206.7275775,0,0
22,b5c8a2,0,0.442740823,55.34260284,0,0,2
22,b5c8a2,0,0.47983631,59.97953878,0,0,2
22,b5c8a2,0,0.06441,8.05125,89.70540741,0,0
22,b5c8a2,0,0.072014805,9.001850678,80.88603716,0,0
22,b5c8a2,0,0.140377194,17.54714921,0,0,2
22,b5c8a2,0,0.0322,4.025,179.3427851,0,0
22,b5c8a2,0,0.078885817,9.860727185,8.229283591,0,0
22,b5c8a2,0,0.164210001,20.52625015,33.16567614,0,0
23,b5c8a3,0,0.752168869,94.02110865,5.48933656,0,0
23,b5c8a3,0,0.482588769,60.32359618,7.48411304,0,0
23,b5c8a3,0,0.835261662,104.4077077,5.129948976,0,0
23,b5c8a3,0,0.944685854,118.0857317,4.359878129,0,0
23,b5c8a3,0,0.0321,4.0125,153.472081,0,0
23,b5c8a3,0,0.276146266,34.51828324,6.69735608,0,0
23,b5c8a3,0,0.70770204,88.46275505,3.124093109,0,0
23,b5c8a3,0,1.34827,168.53375,4.533526459,0,0
23,b5c8a3,0,0.44942,56.1775,12.5331456,0,0
23,b5c8a3,0,0.322614938,40.32686725,0,0,2
23,b5c8a3,0,1.12813615,141.0170188,0,0,2
23,b5c8a3,0,1.509121645,188.6402057,4.077993503,0,0
23,b5c8a3,0,0.636393521,79.5491901,0,0,2
23,b5c8a3,0,1.167197913,145.8997391,0,0,2
23,b5c8a3,0,0.744594904,93.07436305,10.6849529,0,0
23,b5c8a3,0,0.418555036,52.31937955,10.25028533,0,0
23,b5c8a3,0,0.132351691,16.54396132,0,0,2
23,b5c8a3,0,0.12841,16.05125,72.37900637,0,0
23,b5c8a3,0,0.0321,4.0125,288.1165525,0,0
23,b5c8a3,0,0.055598831,6.949853865,15.30836513,0,0
23,b5c8a3,0,0.055598831,6.949853865,0,0,2
23,b5c8a3,0,0.071786726,8.973340811,0,0,2
23,b5c8a3,0,0.0321,4.0125,287.6926634,0,0
23,b5c8a3,0,0.045396255,5.674531919,10.25643977,0,0
23,b5c8a3,0,0.055598831,6.949853865,0,0,2
23,b5c8a3,0,0.045403327,5.675415871,89.48404691,0,0
23,b5c8a3,0,0.071786726,8.973340811,16.57863708,0,0
23,b5c8a3,0,0.090792511,11.34906384,11.42341028,0,0
23,b5c8a3,0,0.0321,4.0125,247.4825105,0,0
24,b5c9a1,0,0.120096512,15.012064,0,0,2
24,b5c9a1,0,0.0963,12.0375,0,0,2
24,b5c9a1,0,0.0963,12.0375,5.560343869,0,0
24,b5c9a1,0,0.0321,4.0125,169.5067831,0,0
24,b5c9a1,0,0.0321,4.0125,169.5080118,0,0
24,b5c9a1,0,0.071777782,8.97222276,4.824414931,0,0
24,b5c9a1,0,0.071777782,8.97222276,8.550170991,0,0
24,b5c9a1,0,0.03209,4.01125,5.644203563,0,0
24,b5c9a1,0,0.0321,4.0125,173.012676,0,0
24,b5c9a1,0,0.0321,4.0125,174.2181835,0,0
24,b5c9a1,0,0.0642,8.025,86.391757,0,0
24,b5c9a1,0,0.0321,4.0125,5.691055215,0,0
24,b5c9a1,0,0.0321,4.0125,176.3579446,0,0
24,b5c9a1,0,0.03209,4.01125,176.4144381,0,0
24,b5c9a1,0,0.03209,4.01125,177.3451436,0,0
24,b5c9a1,0,0.0321,4.0125,5.669020403,0,0
24,b5c9a1,0,0.0321,4.0125,5.669062709,0,0
24,b5c9a1,0,0.0321,4.0125,178.6758695,0,0
24,b5c9a1,0,0.090792511,11.34906384,0,0,2
24,b5c9a1,0,0.0321,4.0125,177.812396,0,0
24,b5c9a1,0,0.03209,4.01125,177.8693653,0,0
24,b5c9a1,0,0.06419,8.02375,89.61833398,0,0
24,b5c9a1,0,0.0321,4.0125,177.812396,0,0
24,b5c9a1,0,0.0321,4.0125,178.7431285,0,0
24,b5c9a1,0,0.120107202,15.01340026,6.488045751,0,0
24,b5c9a1,0,0.07177331,8.971663812,93.66680262,0,0
24,b5c9a1,0,0.045389185,5.673648104,154.7086365,0,0
24,b5c9a1,0,0.078624539,9.828067349,7.31802815,0,0
24,b5c9a1,0,0.071777782,8.97222276,0,0,2
24,b5c9a1,0,0.115729876,14.46623445,6.331523593,0,0
24,b5c9a1,0,0.1284,16.05,46.79135732,0,0
24,b5c9a1,0,0.0642,8.025,94.03389951,0,0
25,b5c9a2,0,0.101676714,12.70958921,73.75341708,0,0
25,b5c9a2,0,0.045466966,5.683370754,185.8308695,0,0
25,b5c9a2,0,0.03215,4.01875,240.8237841,0,0
25,b5c9a2,0,0.218060756,27.25759444,0,0,2
25,b5c9a2,0,0.935209585,116.9011981,0,0,2
25,b5c9a2,0,0.227358872,28.41985898,0,0,2
25,b5c9a2,0,0.101676714,12.70958921,0,0,2
25,b5c9a2,0,0.173146047,21.64325591,0,0,2
25,b5c9a2,0,0.106641548,13.33019346,0,0,2
25,b5c9a2,0,0.07875926,9.844907551,0,0,2
25,b5c9a2,0,0.03215,4.01875,188.3763258,0,0
25,b5c9a2,0,0.045466966,5.683370754,0,0,2
25,b5c9a2,0,0.150813923,18.85174035,0,0,2
25,b5c9a2,0,0.06431,8.03875,92.35936947,0,0
25,b5c9a2,0,0.03215,4.01875,184.3079647,0,0
26,b5c10a1,0,0.071791199,8.973899828,9.909236455,0,0
26,b5c10a1,0,0.611627555,76.45344434,5.195067195,0,0
26,b5c10a1,0,0.30957467,38.69683373,7.51585318,0,0
26,b5c10a1,0,0.535251142,66.9063928,7.55845052,0,0
26,b5c10a1,0,0.732737306,91.59216326,6.365680506,0,0
26,b5c10a1,0,0.336691477,42.08643461,17.36205611,0,0
26,b5c10a1,0,0.41110244,51.38780505,10.08672393,0,0
26,b5c10a1,0,0.045403327,5.675415871,201.9659117,0,0
26,b5c10a1,0,0.096313333,12.03916668,21.64842043,0,0
26,b5c10a1,0,0.06421,8.02625,130.2570881,0,0
26,b5c10a1,0,0.0321,4.0125,260.1699584,0,0
26,b5c10a1,0,0.03211,4.01375,278.7951507,0,0
26,b5c10a1,0,0.055604605,6.950575628,13.85845335,0,0
26,b5c10a1,0,0.071782255,8.972781846,0,0,2
26,b5c10a1,0,0.0321,4.0125,261.3366218,0,0
26,b5c10a1,0,0.0321,4.0125,260.5593106,0,0
26,b5c10a1,0,0.0321,4.0125,278.4465581,0,0
26,b5c10a1,0,0.06421,8.02625,130.2189989,0,0
26,b5c10a1,0,0.244488639,30.56107985,4.280175248,0,0
26,b5c10a1,0,0.0321,4.0125,269.2071506,0,0
27,b5c10a2,0,0.205192021,25.64900257,7.803444884,0,0
27,b5c10a2,0,0.045325545,5.665693084,0,0,2
27,b5c10a2,0,0.0641,8.0125,9.666990106,0,0
27,b5c10a2,0,0.115549598,14.44369975,8.03473496,0,0
27,b5c10a2,0,0.090636947,11.3296184,8.502413246,0,0
27,b5c10a2,0,0.03205,4.00625,9.751119862,0,0
27,b5c10a2,0,0.115549598,14.44369975,9.99779754,0,0
27,b5c10a2,0,0.0641,8.0125,149.4655501,0,0
27,b5c10a2,0,0.03204,4.005,299.4811648,0,0
27,b5c10a2,0,0.146849729,18.35621616,7.019632776,0,0
27,b5c10a2,0,0.045318474,5.66480927,0,0,2
27,b5c10a2,0,0.055506455,6.938306935,17.24634574,0,0
27,b5c10a2,0,0.175535951,21.94199388,16.21058282,0,0
27,b5c10a2,0,0.045318474,5.66480927,0,0,2
27,b5c10a2,0,0.115549598,14.44369975,17.6406104,0,0
27,b5c10a2,0,0.071661507,8.957688388,13.0018243,0,0
27,b5c10a2,0,0.090644019,11.33050232,8.400683096,0,0
27,b5c10a2,0,0.03205,4.00625,273.8410418,0,0
27,b5c10a2,0,0.045311403,5.663925317,15.99370171,0,0
27,b5c10a2,0,0.055494908,6.936863484,0,0,2
27,b5c10a2,0,0.115544051,14.44300636,13.46468225,0,0
27,b5c10a2,0,0.045318474,5.66480927,142.512607,0,0
28,b6c6a1,0,0.0641,8.0125,175.3432051,0,0
28,b6c6a1,0,0.09613,12.01625,8.246321423,0,0
28,b6c6a1,0,0.132123707,16.5154634,0,0,2
28,b6c6a1,0,0.132126133,16.51576657,10.28922547,0,0
28,b6c6a1,0,0.045325545,5.665693084,222.8937663,0,0
28,b6c6a1,0,0.101332026,12.66650319,0,0,2
28,b6c6a1,0,0.09615,12.01875,122.0978741,0,0
28,b6c6a1,0,0.09615,12.01875,122.8284442,0,0
28,b6c6a1,0,0.078530643,9.816330383,12.22964406,0,0
28,b6c6a1,0,0.1282,16.025,91.776449,0,0
28,b6c6a1,0,0.03205,4.00625,8.2027998,0,0
28,b6c6a1,0,0.06409,8.01125,183.9521358,0,0
28,b6c6a1,0,0.071657035,8.957129318,148.3099731,0,0
28,b6c6a1,0,0.13215524,16.51940502,0,0,2
28,b6c6a1,0,0.143331957,17.91649467,0,0,2
28,b6c6a1,0,0.03205,4.00625,347.0084735,0,0
28,b6c6a1,0,0.045325545,5.665693084,0,0,2
29,b6c7a1,0,0.322133342,40.26666774,11.41874531,0,0
29,b6c7a1,0,0.396408312,49.55103903,3.120513401,0,0
29,b6c7a1,0,0.246167712,30.77096402,0,0,2
29,b6c7a1,0,0.139679786,17.4599732,42.59748457,0,0
29,b6c7a1,0,0.0641,8.0125,11.5048427,0,0
29,b6c7a1,0,0.032,4,11.48880617,0,0
29,b6c7a1,0,0.09614,12.0175,159.1097923,0,0
29,b6c7a1,0,0.071665979,8.958247335,151.7227549,0,0
29,b6c7a1,0,0.045290203,5.661275392,262.3687782,0,0
29,b6c7a1,0,0.0641,8.0125,0,0,2
29,b6c7a1,0,0.11997358,14.99669755,9.633847715,0,0
29,b6c7a1,0,0.0641,8.0125,11.69956156,0,0
29,b6c7a1,0,0.032,4,11.68353174,0,0
29,b6c7a1,0,0.0641,8.0125,241.3616358,0,0
29,b6c7a1,0,0.032,4,2.0221953,0,0
29,b6c7a1,0,0.0321,4.0125,11.73531585,0,0
29,b6c7a1,0,0.160220005,20.02750062,18.21417812,0,0
29,b6c7a1,0,0.032,4,6.1702661,0,0
29,b6c7a1,0,0.032,4,7.1682384,0,0
29,b6c7a1,0,0.045290203,5.661275392,338.4354637,0,0
30,b6c9a1,0,0.090651089,11.33138617,11.55663153,0,0
30,b6c9a1,0,0.045325545,5.665693084,0,0,2
30,b6c9a1,0,0.115549598,14.44369975,0,0,2
30,b6c9a1,0,0.644177127,80.52214082,4.765001314,0,0
30,b6c9a1,0,0.55418879,69.27359871,9.995011008,0,0
30,b6c9a1,0,0.06409,8.01125,140.3010098,0,0
30,b6c9a1,0,0.135967206,16.99590075,21.3582632,0,0
30,b6c9a1,0,0.045325545,5.665693084,185.7971473,0,0
30,b6c9a1,0,0.045325545,5.665693084,185.7989898,0,0
30,b6c9a1,0,0.03205,4.00625,283.3592185,0,0
30,b6c9a1,0,0.0641,8.0125,141.8622503,0,0
30,b6c9a1,0,0.09615,12.01875,96.66478194,0,0
31,b9c4a1,0,0.055212007,6.901500856,7.974848881,0,0
31,b9c4a1,1,0.071276903,8.909612874,43.31680959,0,0
31,b9c4a1,1,0.071276903,8.909612874,42.39935951,0,0
31,b9c4a1,1,0.03187,3.98375,132.3283268,0,0
31,b9c4a1,1,0.03187,3.98375,133.3132356,0,0
31,b9c4a1,0,0.290397815,36.29972682,7.374739648,0,0
31,b9c4a1,0,0.09563,11.95375,42.99934838,0,0
31,b9c4a1,0,0.100791276,12.59890949,0,0,2
31,b9c4a1,0,0.05521778,6.902222468,0,0,2
31,b9c4a1,0,0.242746202,30.34327531,0,0,2
31,b9c4a1,0,0.071272431,8.909053857,4.281263396,0,0
31,b9c4a1,0,0.114922787,14.36534834,0,0,2
31,b9c4a1,0,0.06375,7.96875,0,0,2
31,b9c4a1,0,0.03188,3.985,122.0825157,0,0
31,b9c4a1,0,0.03187,3.98375,0,0,2
31,b9c4a1,0,0.078073403,9.75917541,10.82920695,0,0
31,b9c4a1,0,0.090156115,11.26951433,0,0,2
31,b9c4a1,0,0.071267959,8.908494893,36.54212221,0,0
31,b9c4a1,0,0.03188,3.985,129.8803926,0,0
31,b9c4a1,0,0.078077486,9.759685734,5.770329036,0,0
31,b9c4a1,0,0.078077486,9.759685734,0,0,2
31,b9c4a1,0,0.090156115,11.26951433,0,0,2
31,b9c4a1,0,0.045078058,5.634757232,5.054169113,0,0
31,b9c4a1,0,0.045070986,5.633873279,0,0,2
31,b9c4a1,0,0.03187,3.98375,122.8364554,0,0
31,b9c4a1,0,0.03188,3.985,122.7983906,0,0
31,b9c4a1,0,0.03187,3.98375,4.890594488,0,0
32,b9c7a1,0,0.045007347,5.625918397,7.382308912,0,0
32,b9c7a1,0,0.03182,3.9775,175.183817,0,0
32,b9c7a1,0,0.045007347,5.625918397,6.562893361,0,0
32,b9c7a1,0,0.06365,7.95625,88.61933772,0,0
32,b9c7a1,0,0.03182,3.9775,7.03363742,0,0
32,b9c7a1,0,0.03183,3.97875,7.033716522,0,0
32,b9c7a1,0,0.095473333,11.93416668,0,0,2
32,b9c7a1,0,0.090014693,11.25183666,6.436708995,0,0
32,b9c7a1,0,0.03182,3.9775,7.054430615,0,0
32,b9c7a1,0,0.09547,11.93375,0,0,2
32,b9c7a1,0,0.100636324,12.57954056,0,0,2
32,b9c7a1,0,0.045000276,5.625034444,0,0,2
32,b9c7a1,0,0.319852715,39.98158936,0,0,2
32,b9c7a1,0,0.826251633,103.2814541,7.374032632,0,0
32,b9c7a1,0,1.265447534,158.1809418,5.067080648,0,0
32,b9c7a1,0,0.30359482,37.94935249,6.108192561,0,0
32,b9c7a1,0,0.03182,3.9775,240.7260118,0,0
32,b9c7a1,0,0.135024397,16.87804963,9.006661697,0,0
32,b9c7a1,0,0.045007347,5.625918397,0,0,2
32,b9c7a1,0,0.19095,23.86875,7.417794081,0,0
32,b9c7a1,0,0.06365,7.95625,123.6029894,0,0
32,b9c7a1,0,0.03183,3.97875,245.8673592,0,0
32,b9c7a1,0,0.071174044,8.896755465,9.979088727,0,0
32,b9c7a1,0,0.045000276,5.625034444,6.242909231,0,0
32,b9c7a1,0,0.045014418,5.626802211,8.139930182,0,0
32,b9c7a1,0,1.17755,147.19375,5.522751163,0,0
32,b9c7a1,0,0.19096,23.87,36.44052255,0,0
33,b9c8a1,0,0.044929565,5.61619561,0,0,2
33,b9c8a1,0,0.114548364,14.3185455,12.60601831,0,0
33,b9c8a1,0,0.07103988,8.879984956,21.64139183,0,0
33,b9c8a1,0,0.06354,7.9425,162.5234089,0,0
33,b9c8a1,0,0.03177,3.97125,325.3990475,0,0
33,b9c8a1,0,0.03177,3.97125,326.0933101,0,0
33,b9c8a1,0,0.03177,3.97125,325.3990475,0,0
33,b9c8a1,0,0.03178,3.9725,325.2984523,0,0
33,b9c8a1,0,0.12708,15.885,81.09682022,0,0
33,b9c8a1,0,0.06354,7.9425,163.2117896,0,0
33,b9c8a1,0,0.06355,7.94375,139.4922269,0,0
34,b9c8a2,0,0.131204982,16.40062277,0,0,2
34,b9c8a2,0,0.308516248,38.56453097,0,0,2
34,b9c8a2,0,0.456729254,57.09115669,0,0,2
34,b9c8a2,0,0.171365229,21.42065362,26.90800113,0,0
34,b9c8a2,0,0.949334412,118.6668015,0,0,2
34,b9c8a2,0,0.473071269,59.13390857,0,0,2
34,b9c8a2,0,0.100633162,12.57914525,0,0,2
34,b9c8a2,0,0.090007622,11.25095281,26.21100258,0,0
34,b9c8a2,0,0.262404143,32.80051793,0,0,2
34,b9c8a2,0,0.03182,3.9775,118.8485129,0,0
34,b9c8a2,0,0.19093,23.86625,0,0,2
34,b9c8a2,0,0.09546,11.9325,40.29981402,0,0
34,b9c8a2,0,0.193563368,24.19542096,0,0,2
34,b9c8a2,0,0.119067556,14.88344456,0,0,2
