Precon,ID,atan.XY,degree.XY
noN,b17c9a1,-0.32,-18.43
noN,b17c9a1,-0.24,-14.04
noN,b17c9a1,-0.20,-11.31
noN,b17c9a1,0.79,45.00
noN,b17c9a1,n/a,n/a
noN,b17c9a1,n/a,n/a
noN,b17c9a1,n/a,n/a
noN,b17c9a1,n/a,n/a
noN,b17c9a1,n/a,n/a
noN,b17c9a1,n/a,n/a
noN,b17c9a1,n/a,n/a
noN,b17c9a1,n/a,n/a
noN,b17c9a1,n/a,n/a
noN,b17c9a1,n/a,n/a
noN,b17c9a1,n/a,n/a
noN,b17c9a1,n/a,n/a
noN,b17c9a1,n/a,n/a
noN,b17c9a1,n/a,n/a
noN,b17c9a1,n/a,n/a
noN,b17c9a1,n/a,n/a
noN,b17c9a1,n/a,n/a
noN,b17c9a1,n/a,n/a
noN,b17c9a1,n/a,n/a
noN,b17c9a1,n/a,n/a
noN,b17c9a1,n/a,n/a
noN,b17c9a1,n/a,n/a
noN,b17c9a1,n/a,n/a
noN,b18c1a1,-0.10,-6.01
noN,b18c1a1,-0.10,-5.71
noN,b18c1a1,0.10,5.71
noN,b18c1a1,0.29,16.50
noN,b18c1a1,0.66,37.57
noN,b18c1a1,0.73,41.63
noN,b18c1a1,0.93,53.13
noN,b18c1a1,n/a,n/a
noN,b18c1a1,n/a,n/a
noN,b18c1a1,n/a,n/a
noN,b18c1a1,n/a,n/a
noN,b18c1a1,n/a,n/a
noN,b18c1a1,n/a,n/a
noN,b18c1a1,n/a,n/a
noN,b18c1a1,n/a,n/a
noN,b18c1a1,n/a,n/a
noN,b18c1a1,n/a,n/a
noN,b18c1a1,n/a,n/a
noN,b18c1a1,n/a,n/a
noN,b18c1a1,n/a,n/a
noN,b18c1a1,n/a,n/a
noN,b18c1a1,n/a,n/a
noN,b18c1a1,n/a,n/a
noN,b18c1a1,n/a,n/a
noN,b18c3a1,-0.98,-56.31
noN,b18c3a1,-0.93,-53.13
noN,b18c3a1,-0.79,-45.00
noN,b18c3a1,-0.79,-45.00
noN,b18c3a1,-0.79,-45.00
noN,b18c3a1,-0.59,-33.69
noN,b18c3a1,-0.38,-21.80
noN,b18c3a1,0.00,0.00
noN,b18c3a1,0.00,0.00
noN,b18c3a1,0.00,0.00
noN,b18c3a1,0.08,4.40
noN,b18c3a1,0.24,14.04
noN,b18c3a1,0.32,18.44
noN,b18c3a1,0.79,44.99
noN,b18c3a1,0.79,45.00
noN,b18c3a1,0.79,45.00
noN,b18c3a1,0.79,45.01
noN,b18c3a1,1.11,63.43
noN,b18c3a1,1.11,63.43
noN,b18c3a1,1.11,63.43
noN,b18c3a1,1.11,63.44
noN,b18c3a1,1.19,68.20
noN,b18c3a1,1.36,78.11
noN,b18c3a1,n/a,n/a
noN,b18c3a1,n/a,n/a
noN,b18c3a1,n/a,n/a
noN,b18c3a1,n/a,n/a
noN,b18c3a1,n/a,n/a
noN,b18c3a1,n/a,n/a
noN,b18c3a1,n/a,n/a
noN,b18c3a1,n/a,n/a
noN,b18c3a1,n/a,n/a
noN,b18c3a1,n/a,n/a
noN,b18c3a1,n/a,n/a
noN,b18c3a1,n/a,n/a
noN,b18c3a1,n/a,n/a
noN,b18c3a1,n/a,n/a
noN,b18c3a1,n/a,n/a
noN,b18c3a1,n/a,n/a
noN,b18c3a1,n/a,n/a
noN,b18c3a1,n/a,n/a
noN,b18c3a1,n/a,n/a
noN,b18c3a1,n/a,n/a
noN,b18c3a1,n/a,n/a
noN,b18c3a1,n/a,n/a
noN,b18c3a1,n/a,n/a
noN,b18c3a1,n/a,n/a
noN,b18c3a1,n/a,n/a
noN,b18c3a1,n/a,n/a
noN,b18c3a1,n/a,n/a
noN,b18c3a1,n/a,n/a
noN,b18c3a1,n/a,n/a
noN,b18c3a1,n/a,n/a
noN,b18c3a1,n/a,n/a
noN,b18c3a1,n/a,n/a
noN,b18c3a1,n/a,n/a
noN,b18c3a1,n/a,n/a
noN,b18c3a1,n/a,n/a
noN,b18c3a1,n/a,n/a
noN,b18c3a1,n/a,n/a
noN,b18c4a1,-0.57,-32.91
noN,b18c4a1,-0.40,-23.20
noN,b18c4a1,-0.28,-15.95
noN,b18c4a1,0.00,0.00
noN,b18c4a1,0.59,33.69
noN,b18c4a1,0.62,35.54
noN,b18c4a1,0.79,45.00
noN,b18c4a1,n/a,n/a
noN,b18c4a1,n/a,n/a
noN,b18c4a1,n/a,n/a
noN,b18c4a1,n/a,n/a
noN,b18c4a1,n/a,n/a
noN,b18c4a1,n/a,n/a
noN,b18c4a1,n/a,n/a
noN,b18c4a1,n/a,n/a
noN,b18c4a1,n/a,n/a
noN,b18c4a1,n/a,n/a
noN,b18c4a1,n/a,n/a
noN,b18c4a1,n/a,n/a
noN,b18c4a1,n/a,n/a
noN,b18c5a1,-1.11,-63.43
noN,b18c5a1,-0.24,-14.04
noN,b18c5a1,0.00,0.00
noN,b18c5a1,0.00,0.00
noN,b18c5a1,0.46,26.60
noN,b18c5a1,0.52,29.75
noN,b18c5a1,0.66,37.57
noN,b18c5a1,0.98,56.31
noN,b18c5a1,1.25,71.57
noN,b18c5a1,1.37,78.69
noN,b18c5a1,n/a,n/a
noN,b18c5a1,n/a,n/a
noN,b18c5a1,n/a,n/a
noN,b18c5a1,n/a,n/a
noN,b18c5a1,n/a,n/a
noN,b18c5a1,n/a,n/a
noN,b18c5a1,n/a,n/a
noN,b18c5a1,n/a,n/a
noN,b18c5a1,n/a,n/a
noN,b18c5a1,n/a,n/a
noN,b18c5a1,n/a,n/a
noN,b18c5a1,n/a,n/a
noN,b18c5a1,n/a,n/a
noN,b18c5a1,n/a,n/a
noN,b18c5a1,n/a,n/a
noN,b18c5a1,n/a,n/a
noN,b18c5a1,n/a,n/a
noN,b18c5a1,n/a,n/a
noN,b18c5a1,n/a,n/a
noN,b18c5a1,n/a,n/a
noN,b18c5a1,n/a,n/a
noN,b18c5a1,n/a,n/a
noN,b18c5a1,n/a,n/a
noN,b18c5a1,n/a,n/a
noN,b18c5a1,n/a,n/a
noN,b18c5a1,n/a,n/a
noN,b18c5a1,n/a,n/a
noN,b18c6a1,-0.21,-12.09
noN,b18c6a1,-0.20,-11.31
noN,b18c6a1,-0.17,-9.46
noN,b18c6a1,-0.02,-1.04
noN,b18c6a1,0.00,0.00
noN,b18c6a1,0.00,0.00
noN,b18c6a1,0.00,0.00
noN,b18c6a1,0.00,0.00
noN,b18c6a1,0.00,0.00
noN,b18c6a1,0.32,18.43
noN,b18c6a1,0.32,18.43
noN,b18c6a1,0.32,18.43
noN,b18c6a1,0.46,26.57
noN,b18c6a1,0.79,45.00
noN,b18c6a1,n/a,n/a
noN,b18c6a1,n/a,n/a
noN,b18c6a1,n/a,n/a
noN,b18c6a1,n/a,n/a
noN,b18c6a1,n/a,n/a
noN,b18c6a1,n/a,n/a
noN,b18c6a1,n/a,n/a
noN,b18c6a1,n/a,n/a
noN,b18c8a1,-1.52,-86.99
noN,b18c8a1,-1.11,-63.44
noN,b18c8a1,-0.79,-45.00
noN,b18c8a1,-0.59,-33.69
noN,b18c8a1,-0.32,-18.43
noN,b18c8a1,-0.30,-17.10
noN,b18c8a1,0.00,0.00
noN,b18c8a1,0.00,0.00
noN,b18c8a1,0.00,0.00
noN,b18c8a1,0.23,13.00
noN,b18c8a1,0.26,14.93
noN,b18c8a1,1.11,63.43
noN,b18c8a1,n/a,n/a
noN,b18c8a1,n/a,n/a
noN,b18c8a1,n/a,n/a
noN,b18c8a1,n/a,n/a
noN,b18c8a1,n/a,n/a
noN,b18c8a1,n/a,n/a
noN,b18c8a1,n/a,n/a
noN,b18c8a1,n/a,n/a
noN,b18c9a1,-1.11,-63.43
noN,b18c9a1,-1.11,-63.43
noN,b18c9a1,-1.11,-63.43
noN,b18c9a1,-0.59,-33.69
noN,b18c9a1,-0.32,-18.43
noN,b18c9a1,-0.24,-14.04
noN,b18c9a1,-0.07,-4.09
noN,b18c9a1,0.00,0.00
noN,b18c9a1,0.00,0.00
noN,b18c9a1,0.00,0.00
noN,b18c9a1,0.00,0.00
noN,b18c9a1,0.00,0.00
noN,b18c9a1,0.22,12.53
noN,b18c9a1,0.32,18.43
noN,b18c9a1,0.33,19.09
noN,b18c9a1,0.46,26.57
noN,b18c9a1,0.49,28.30
noN,b18c9a1,0.56,32.00
noN,b18c9a1,0.79,45.00
noN,b18c9a1,n/a,n/a
noN,b18c9a1,n/a,n/a
noN,b18c9a1,n/a,n/a
noN,b18c9a1,n/a,n/a
noN,b18c9a1,n/a,n/a
noN,b18c9a1,n/a,n/a
noN,b18c9a1,n/a,n/a
noN,b18c9a1,n/a,n/a
noN,b18c9a1,n/a,n/a
noN,b18c9a1,n/a,n/a
noN,b18c9a1,n/a,n/a
noN,b18c9a1,n/a,n/a
noN,b21b5a1,-1.25,-71.57
noN,b21b5a1,-1.11,-63.43
noN,b21b5a1,-0.59,-33.69
noN,b21b5a1,0.46,26.56
noN,b21b5a1,0.79,45.00
noN,b21b5a1,1.11,63.43
noN,b21b5a1,n/a,n/a
noN,b21b5a1,n/a,n/a
noN,b21b5a1,n/a,n/a
noN,b21b5a1,n/a,n/a
noN,b21b5a1,n/a,n/a
noN,b21b5a1,n/a,n/a
noN,b21b5a1,n/a,n/a
noN,b21b5a1,n/a,n/a
noN,b21b5a1,n/a,n/a
noN,b21b5a1,n/a,n/a
noN,b21b5a1,n/a,n/a
noN,b21b5a1,n/a,n/a
noN,b21b5a1,n/a,n/a
noN,b21b5a1,n/a,n/a
noN,b21c1a1,-0.79,-45.00
noN,b21c1a1,-0.79,-45.00
noN,b21c1a1,-0.62,-35.54
noN,b21c1a1,-0.46,-26.56
noN,b21c1a1,-0.23,-13.39
noN,b21c1a1,-0.17,-9.46
noN,b21c1a1,-0.12,-7.13
noN,b21c1a1,0.00,0.00
noN,b21c1a1,0.00,0.00
noN,b21c1a1,0.79,45.00
noN,b21c1a1,0.79,45.01
noN,b21c1a1,1.41,80.54
noN,b21c1a1,n/a,n/a
noN,b21c1a1,n/a,n/a
noN,b21c1a1,n/a,n/a
noN,b21c1a1,n/a,n/a
noN,b21c1a1,n/a,n/a
noN,b21c1a1,n/a,n/a
noN,b21c1a1,n/a,n/a
noN,b21c1a1,n/a,n/a
noN,b21c1a1,n/a,n/a
noN,b21c1a1,n/a,n/a
noN,b21c1a1,n/a,n/a
noN,b21c1a1,n/a,n/a
noN,b21c2a1,-0.98,-56.31
noN,b21c2a1,-0.17,-9.46
noN,b21c2a1,0.00,0.00
noN,b21c2a1,0.00,0.00
noN,b21c2a1,0.00,0.00
noN,b21c2a1,0.00,0.00
noN,b21c2a1,0.79,44.99
noN,b21c2a1,0.79,45.00
noN,b21c2a1,1.11,63.44
noN,b21c2a1,1.45,83.29
noN,b21c2a1,n/a,n/a
noN,b21c2a1,n/a,n/a
noN,b21c2a1,n/a,n/a
noN,b21c2a1,n/a,n/a
noN,b21c2a1,n/a,n/a
noN,b21c2a1,n/a,n/a
noN,b21c2a1,n/a,n/a
noN,b21c2a1,n/a,n/a
noN,b21c2a1,n/a,n/a
noN,b21c2a1,n/a,n/a
noN,b21c2a1,n/a,n/a
noN,b21c2a1,n/a,n/a
noN,b21c2a1,n/a,n/a
noN,b21c2a1,n/a,n/a
noN,b21c2a1,n/a,n/a
noN,b21c2a1,n/a,n/a
noN,b21c2a1,n/a,n/a
noN,b21c4a1,-0.98,-56.31
noN,b21c4a1,-0.59,-33.69
noN,b21c4a1,-0.51,-29.36
noN,b21c4a1,-0.32,-18.44
noN,b21c4a1,-0.32,-18.43
noN,b21c4a1,-0.17,-9.46
noN,b21c4a1,0.00,0.00
noN,b21c4a1,0.00,0.00
noN,b21c4a1,0.00,0.00
noN,b21c4a1,0.00,0.00
noN,b21c4a1,0.00,0.00
noN,b21c4a1,0.04,2.39
noN,b21c4a1,0.05,2.86
noN,b21c4a1,0.55,31.43
noN,b21c4a1,0.67,38.66
noN,b21c4a1,n/a,n/a
noN,b21c4a1,n/a,n/a
noN,b21c4a1,n/a,n/a
noN,b21c4a1,n/a,n/a
noN,b21c4a1,n/a,n/a
noN,b21c4a1,n/a,n/a
noN,b21c4a1,n/a,n/a
noN,b21c4a1,n/a,n/a
noN,b21c4a1,n/a,n/a
noN,b21c4a1,n/a,n/a
noN,b21c4a1,n/a,n/a
noN,b21c4a1,n/a,n/a
noN,b21c4a1,n/a,n/a
noN,b21c4a1,n/a,n/a
noN,b21c4a1,n/a,n/a
noN,b21c4a1,n/a,n/a
noN,b21c4a1,n/a,n/a
noN,b21c4a1,n/a,n/a
noN,b21c4a1,n/a,n/a
noN,b21c4a1,n/a,n/a
noN,b21c4a1,n/a,n/a
noN,b21c4a1,n/a,n/a
noN,b21c4a1,n/a,n/a
noN,b21c4a1,n/a,n/a
noN,b21c4a1,n/a,n/a
noN,b21c4a1,n/a,n/a
noN,b21c4a1,n/a,n/a
noN,b21c7a1,-1.25,-71.57
noN,b21c7a1,-0.42,-23.96
noN,b21c7a1,-0.17,-9.46
noN,b21c7a1,0.00,0.00
noN,b21c7a1,0.00,0.00
noN,b21c7a1,0.11,6.15
noN,b21c7a1,0.46,26.08
noN,b21c7a1,0.46,26.56
noN,b21c7a1,0.46,26.56
noN,b21c7a1,0.59,33.69
noN,b21c7a1,0.79,45.00
noN,b21c7a1,n/a,n/a
noN,b21c7a1,n/a,n/a
noN,b21c7a1,n/a,n/a
noN,b21c7a1,n/a,n/a
noN,b21c7a1,n/a,n/a
noN,b21c7a1,n/a,n/a
noN,b21c7a1,n/a,n/a
noN,b21c7a1,n/a,n/a
noN,b21c7a1,n/a,n/a
noN,b21c7a1,n/a,n/a
noN,b21c7a1,n/a,n/a
noN,b21c7a1,n/a,n/a
noN,b21c7a1,n/a,n/a
noN,b21c7a1,n/a,n/a
noN,b21c7a1,n/a,n/a
noN,b21c7a1,n/a,n/a
noN,b21c7a1,n/a,n/a
noN,b21c7a1,n/a,n/a
noN,b21c7a1,n/a,n/a
noN,b21c7a1,n/a,n/a
noN,b21c7a1,n/a,n/a
noN,b21c8a1,-0.28,-15.94
noN,b21c8a1,-0.24,-14.03
noN,b21c8a1,0.00,0.00
noN,b21c8a1,0.35,19.98
noN,b21c8a1,0.57,32.47
noN,b21c8a1,0.59,33.69
noN,b21c8a1,0.79,45.00
noN,b21c8a1,n/a,n/a
noN,b21c8a1,n/a,n/a
noN,b21c8a1,n/a,n/a
noN,b21c8a1,n/a,n/a
noN,b21c8a1,n/a,n/a
noN,b21c8a1,n/a,n/a
noN,b21c8a1,n/a,n/a
noN,b21c8a1,n/a,n/a
noN,b21c8a1,n/a,n/a
noN,b21c8a1,n/a,n/a
noN,b21c8a1,n/a,n/a
noN,b21c8a1,n/a,n/a
noN,b21c8a1,n/a,n/a
noN,b21c8a1,n/a,n/a
noN,b21c8a1,n/a,n/a
noN,b21c8a1,n/a,n/a
noN,b22c10a1,-0.79,-45.00
noN,b22c10a1,-0.46,-26.57
noN,b22c10a1,-0.46,-26.57
noN,b22c10a1,0.00,0.00
noN,b22c10a1,0.00,0.00
noN,b22c10a1,0.30,17.45
noN,b22c10a1,0.41,23.50
noN,b22c10a1,n/a,n/a
noN,b22c10a1,n/a,n/a
noN,b22c10a1,n/a,n/a
noN,b22c10a1,n/a,n/a
noN,b22c10a1,n/a,n/a
noN,b22c10a1,n/a,n/a
noN,b22c10a1,n/a,n/a
noN,b22c10a1,n/a,n/a
noN,b22c10a1,n/a,n/a
noN,b22c10a1,n/a,n/a
noN,b22c10a1,n/a,n/a
noN,b22c10a1,n/a,n/a
noN,b22c10a1,n/a,n/a
noN,b22c10a1,n/a,n/a
noN,b22c1a1,-1.49,-85.24
noN,b22c1a1,-0.98,-56.31
noN,b22c1a1,-0.79,-45.00
noN,b22c1a1,-0.59,-33.69
noN,b22c1a1,-0.59,-33.69
noN,b22c1a1,-0.35,-19.98
noN,b22c1a1,0.00,0.00
noN,b22c1a1,0.00,0.00
noN,b22c1a1,0.00,0.00
noN,b22c1a1,0.00,0.00
noN,b22c1a1,1.25,71.56
noN,b22c1a1,1.37,78.69
noN,b22c1a1,n/a,n/a
noN,b22c1a1,n/a,n/a
noN,b22c1a1,n/a,n/a
noN,b22c1a1,n/a,n/a
noN,b22c1a1,n/a,n/a
noN,b22c1a1,n/a,n/a
noN,b22c1a1,n/a,n/a
noN,b22c1a1,n/a,n/a
noN,b22c1a1,n/a,n/a
noN,b22c1a1,n/a,n/a
noN,b22c1a1,n/a,n/a
noN,b22c1a1,n/a,n/a
noN,b22c1a1,n/a,n/a
noN,b22c1a1,n/a,n/a
noN,b22c1a1,n/a,n/a
noN,b22c1a1,n/a,n/a
noN,b22c1a1,n/a,n/a
noN,b22c1a1,n/a,n/a
noN,b22c2a1,-0.67,-38.66
noN,b22c2a1,-0.46,-26.57
noN,b22c2a1,-0.23,-13.24
noN,b22c2a1,0.00,0.00
noN,b22c2a1,0.00,0.00
noN,b22c2a1,0.22,12.53
noN,b22c2a1,0.27,15.25
noN,b22c2a1,1.25,71.57
noN,b22c2a1,n/a,n/a
noN,b22c2a1,n/a,n/a
noN,b22c2a1,n/a,n/a
noN,b22c2a1,n/a,n/a
noN,b22c2a1,n/a,n/a
noN,b22c2a1,n/a,n/a
noN,b22c2a1,n/a,n/a
noN,b22c2a1,n/a,n/a
noN,b22c2a1,n/a,n/a
noN,b22c2a1,n/a,n/a
noN,b22c2a1,n/a,n/a
noN,b22c2a1,n/a,n/a
noN,b22c2a1,n/a,n/a
noN,b22c2a1,n/a,n/a
noN,b22c2a1,n/a,n/a
noN,b22c2a1,n/a,n/a
noN,b22c2a1,n/a,n/a
noN,b22c3a1,-1.11,-63.43
noN,b22c3a1,-1.03,-59.04
noN,b22c3a1,-0.79,-45.01
noN,b22c3a1,0.00,0.00
noN,b22c3a1,0.00,0.00
noN,b22c3a1,0.00,0.00
noN,b22c3a1,0.23,13.24
noN,b22c3a1,0.32,18.43
noN,b22c3a1,0.46,26.56
noN,b22c3a1,0.54,30.96
noN,b22c3a1,0.62,35.54
noN,b22c3a1,0.79,44.99
noN,b22c3a1,0.98,56.31
noN,b22c3a1,1.11,63.43
noN,b22c3a1,1.11,63.44
noN,b22c3a1,1.11,63.44
noN,b22c3a1,1.25,71.57
noN,b22c3a1,n/a,n/a
noN,b22c3a1,n/a,n/a
noN,b22c3a1,n/a,n/a
noN,b22c3a1,n/a,n/a
noN,b22c3a1,n/a,n/a
noN,b22c3a1,n/a,n/a
noN,b22c3a1,n/a,n/a
noN,b22c3a1,n/a,n/a
noN,b22c3a1,n/a,n/a
noN,b22c3a1,n/a,n/a
noN,b22c3a1,n/a,n/a
noN,b22c3a1,n/a,n/a
noN,b22c3a1,n/a,n/a
noN,b22c3a1,n/a,n/a
noN,b22c3a1,n/a,n/a
noN,b22c3a1,n/a,n/a
noN,b22c3a1,n/a,n/a
noN,b22c3a1,n/a,n/a
noN,b22c3a1,n/a,n/a
noN,b22c3a1,n/a,n/a
noN,b22c3a1,n/a,n/a
noN,b22c3a1,n/a,n/a
noN,b22c3a1,n/a,n/a
noN,b22c4a1,0.00,0.00
noN,b22c4a1,0.32,18.44
noN,b22c4a1,1.28,73.30
noN,b22c4a1,n/a,n/a
noN,b22c4a1,n/a,n/a
noN,b22c4a1,n/a,n/a
noN,b22c4a1,n/a,n/a
noN,b22c4a1,n/a,n/a
noN,b22c4a1,n/a,n/a
noN,b22c4a1,n/a,n/a
noN,b22c4a1,n/a,n/a
noN,b22c4a1,n/a,n/a
noN,b22c4a1,n/a,n/a
noN,b22c4a1,n/a,n/a
noN,b22c4a1,n/a,n/a
noN,b22c4a1,n/a,n/a
noN,b22c4a1,n/a,n/a
noN,b22c4a1,n/a,n/a
noN,b22c4a1,n/a,n/a
noN,b22c4a1,n/a,n/a
noN,b22c5a1,-1.25,-71.57
noN,b22c5a1,-1.25,-71.57
noN,b22c5a1,-1.21,-69.44
noN,b22c5a1,-1.19,-68.20
noN,b22c5a1,-1.11,-63.43
noN,b22c5a1,-0.79,-45.00
noN,b22c5a1,-0.64,-36.87
noN,b22c5a1,-0.54,-30.96
noN,b22c5a1,-0.46,-26.57
noN,b22c5a1,-0.46,-26.57
noN,b22c5a1,-0.46,-26.57
noN,b22c5a1,-0.08,-4.40
noN,b22c5a1,0.00,0.00
noN,b22c5a1,0.17,9.46
noN,b22c5a1,n/a,n/a
noN,b22c5a1,n/a,n/a
noN,b22c5a1,n/a,n/a
noN,b22c5a1,n/a,n/a
noN,b22c5a1,n/a,n/a
noN,b22c5a1,n/a,n/a
noN,b22c5a1,n/a,n/a
noN,b22c5a1,n/a,n/a
noN,b22c5a1,n/a,n/a
noN,b22c5a1,n/a,n/a
noN,b22c5a1,n/a,n/a
noN,b22c5a1,n/a,n/a
noN,b22c5a1,n/a,n/a
noN,b22c5a1,n/a,n/a
noN,b22c5a1,n/a,n/a
noN,b22c5a1,n/a,n/a
noN,b22c5a1,n/a,n/a
noN,b22c5a1,n/a,n/a
noN,b22c5a1,n/a,n/a
noN,b22c5a1,n/a,n/a
noN,b22c5a1,n/a,n/a
noN,b22c6a1,-1.37,-78.69
noN,b22c6a1,-1.25,-71.57
noN,b22c6a1,-1.19,-68.20
noN,b22c6a1,-0.79,-45.00
noN,b22c6a1,-0.39,-22.62
noN,b22c6a1,-0.32,-18.44
noN,b22c6a1,-0.32,-18.43
noN,b22c6a1,-0.05,-2.60
noN,b22c6a1,0.00,0.00
noN,b22c6a1,0.00,0.00
noN,b22c6a1,0.00,0.00
noN,b22c6a1,0.00,0.00
noN,b22c6a1,1.07,61.39
noN,b22c6a1,n/a,n/a
noN,b22c6a1,n/a,n/a
noN,b22c6a1,n/a,n/a
noN,b22c6a1,n/a,n/a
noN,b22c6a1,n/a,n/a
noN,b22c6a1,n/a,n/a
noN,b22c6a1,n/a,n/a
noN,b22c6a1,n/a,n/a
noN,b22c6a1,n/a,n/a
noN,b22c6a1,n/a,n/a
noN,b22c6a1,n/a,n/a
noN,b22c6a1,n/a,n/a
noN,b22c6a1,n/a,n/a
noN,b22c6a1,n/a,n/a
noN,b22c6a1,n/a,n/a
noN,b22c6a1,n/a,n/a
noN,b22c6a1,n/a,n/a
noN,b22c6a1,n/a,n/a
noN,b22c6a1,n/a,n/a
noN,b22c6a1,n/a,n/a
noN,b22c6a1,n/a,n/a
noN,b22c6a1,n/a,n/a
noN,b22c6a1,n/a,n/a
noN,b22c6a1,n/a,n/a
noN,b22c6a1,n/a,n/a
noN,b22c8a1,-0.27,-15.26
noN,b22c8a1,-0.22,-12.53
noN,b22c8a1,-0.11,-6.34
noN,b22c8a1,0.00,0.00
noN,b22c8a1,0.00,0.00
noN,b22c8a1,0.24,14.04
noN,b22c8a1,0.24,14.04
noN,b22c8a1,0.79,45.00
noN,b22c8a1,1.33,75.96
noN,b22c8a1,n/a,n/a
noN,b22c8a1,n/a,n/a
noN,b22c8a1,n/a,n/a
noN,b22c8a1,n/a,n/a
noN,b22c8a1,n/a,n/a
noN,b22c8a1,n/a,n/a
noN,b22c8a1,n/a,n/a
noN,b22c8a1,n/a,n/a
noN,b22c8a1,n/a,n/a
noN,b22c8a1,n/a,n/a
noN,b22c8a1,n/a,n/a
noN,b22c9a1,-0.74,-42.27
noN,b22c9a1,-0.46,-26.57
noN,b22c9a1,-0.38,-21.80
noN,b22c9a1,0.00,0.00
noN,b22c9a1,0.00,0.00
noN,b22c9a1,0.09,5.19
noN,b22c9a1,0.46,26.56
noN,b22c9a1,0.56,32.00
noN,b22c9a1,0.79,45.00
noN,b22c9a1,0.79,45.01
noN,b22c9a1,n/a,n/a
noN,b22c9a1,n/a,n/a
noN,b22c9a1,n/a,n/a
noN,b22c9a1,n/a,n/a
noN,b22c9a1,n/a,n/a
noN,b22c9a1,n/a,n/a
noN,b22c9a1,n/a,n/a
noN,b22c9a1,n/a,n/a
noN,b22c9a1,n/a,n/a
noN,b22c9a1,n/a,n/a
noN,b22c9a1,n/a,n/a
noN,b22c9a1,n/a,n/a
noN,b22c9a1,n/a,n/a
noN,b22c9a1,n/a,n/a
noN,b22c9a1,n/a,n/a
noN,b22c9a1,n/a,n/a
noN,b22c9a1,n/a,n/a
